"acc","accuracy","average_response_time","avg_rt","background","canvas_backend","central_fixation","clock_backend","color_backend","correct","correct_welcome","count_end_sketchpad","count_experiment","count_fix_sketchpad","count_fixation","count_fixation_inline_script","count_fixation_pygaze_log","count_fixation_script","count_fixation_sketchpad","count_fixationstimulus_pygaze_log","count_getting_started","count_image_loop","count_image_stimulus","count_initial_fixation","count_logger","count_new_1_inline_script","count_new_1_loop","count_new_1_pygaze_log","count_new_1_sketchpad","count_new_2_inline_script","count_new_2_loop","count_new_2_pygaze_log","count_new_3_inline_script","count_new_3_loop","count_new_4_inline_script","count_new_4_loop","count_new_inline_script","count_new_loop","count_new_sequence","count_position_loop","count_pygaze_init","count_pygaze_start_recording","count_pygaze_stop_recording","count_shuffle_to_csv","count_start_pygaze_log","count_stop_pygaze_log","count_welcome","d","datetime","description","disable_garbage_collection","experiment_file","experiment_path","file_path","filename","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","i","keyboard_backend","live_row","live_row_position_loop","logfile","mouse_backend","opensesame_codename","opensesame_version","picture1","picture2","repeat_cycle","response","response_end_sketchpad","response_time","response_time_end_sketchpad","response_time_welcome","response_welcome","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","stimulus","stimulus1","stimulus2","subject_nr","subject_parity","t0","time_end_sketchpad","time_experiment","time_fix_sketchpad","time_fixation","time_fixation_inline_script","time_fixation_pygaze_log","time_fixation_script","time_fixation_sketchpad","time_fixationstimulus_pygaze_log","time_getting_started","time_image_loop","time_image_stimulus","time_initial_fixation","time_logger","time_new_1_inline_script","time_new_1_loop","time_new_1_pygaze_log","time_new_1_sketchpad","time_new_2_inline_script","time_new_2_loop","time_new_2_pygaze_log","time_new_3_inline_script","time_new_3_loop","time_new_4_inline_script","time_new_4_loop","time_new_inline_script","time_new_loop","time_new_sequence","time_position_loop","time_pygaze_init","time_pygaze_start_recording","time_pygaze_stop_recording","time_shuffle_to_csv","time_start_pygaze_log","time_stop_pygaze_log","time_welcome","title","total_correct","total_response_time","total_responses","width","x1_cor","x2_cor","y1_cor","y2_cor"
"undefined","undefined","undefined","undefined","#3d3846","legacy","True","legacy","legacy","undefined","undefined","0","0","14","14","NA","14","14","NA","14","NA","NA","14","NA","14","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","14","0","0","0","0","0","14","14","0","21.649246394274268","Mon Jun 24 16:29:50 2024","The main experiment item","False","05 Milestone_FullExperiment_V7.osexp","C:\Users\yarbus\Desktop\Team_Dog\Milestone5_Final","C:\Users\yarbus\AppData\Local\Temp\tmpwlg83d_n.opensesame_pool\stimuli.csv","stimuli.csv","False","mono","False","18","no","white","no","yes","1080","23","legacy","14","14","C:/Users/yarbus/Desktop/Team_Dog/Milestone5_Final/Datenerhebung/Enno.csv","legacy","Melodramatic Milgram","4.0.13","NA","NA","0","space","NA","17703.0","NA","17703","space","2","legacy","1024","2","48000","-16","experiment","NA","008.png","007.png","0","even","4099266.0","NA","3918416","4105787","4100770","NA","4105780","4099266","NA","4100770","NA","NA","4100780","NA","4105892","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4098806","3992150","3936161","3989386","NA","3918450","4098808","4105888","3918458","Left-Bias-Elimination","0","0","0","1920","160","-160","277","-277"
"undefined","undefined","undefined","undefined","#3d3846","legacy","True","legacy","legacy","undefined","undefined","0","0","15","15","NA","15","15","NA","15","NA","NA","15","NA","15","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","15","0","0","0","0","0","15","15","0","12.390997616011338","Mon Jun 24 16:29:50 2024","The main experiment item","False","05 Milestone_FullExperiment_V7.osexp","C:\Users\yarbus\Desktop\Team_Dog\Milestone5_Final","C:\Users\yarbus\AppData\Local\Temp\tmpwlg83d_n.opensesame_pool\stimuli.csv","stimuli.csv","False","mono","False","18","no","white","no","yes","1080","23","legacy","15","15","C:/Users/yarbus/Desktop/Team_Dog/Milestone5_Final/Datenerhebung/Enno.csv","legacy","Melodramatic Milgram","4.0.13","NA","NA","0","space","NA","17703.0","NA","17703","space","2","legacy","1024","2","48000","-16","experiment","NA","017.png","019.png","0","even","4106474.0","NA","3918416","4113034","4108021","NA","4113028","4106474","NA","4108021","NA","NA","4108028","NA","4113138","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4105992","3992150","3936161","3989386","NA","3918450","4105993","4113134","3918458","Left-Bias-Elimination","0","0","0","1920","-160","160","277","-277"
"undefined","undefined","undefined","undefined","#3d3846","legacy","True","legacy","legacy","undefined","undefined","0","0","16","16","NA","16","16","NA","16","NA","NA","16","NA","16","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","16","0","0","0","0","0","16","16","0","22.517413549517563","Mon Jun 24 16:29:50 2024","The main experiment item","False","05 Milestone_FullExperiment_V7.osexp","C:\Users\yarbus\Desktop\Team_Dog\Milestone5_Final","C:\Users\yarbus\AppData\Local\Temp\tmpwlg83d_n.opensesame_pool\stimuli.csv","stimuli.csv","False","mono","False","18","no","white","no","yes","1080","23","legacy","16","16","C:/Users/yarbus/Desktop/Team_Dog/Milestone5_Final/Datenerhebung/Enno.csv","legacy","Melodramatic Milgram","4.0.13","NA","NA","0","space","NA","17703.0","NA","17703","space","2","legacy","1024","2","48000","-16","experiment","NA","010.png","011.png","0","even","4113682.0","NA","3918416","4120312","4115296","NA","4120305","4113682","NA","4115296","NA","NA","4115305","NA","4120416","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4113226","3992150","3936161","3989386","NA","3918450","4113228","4120412","3918458","Left-Bias-Elimination","0","0","0","1920","277","-277","160","-160"
"undefined","undefined","undefined","undefined","#3d3846","legacy","True","legacy","legacy","undefined","undefined","0","0","17","17","NA","17","17","NA","17","NA","NA","17","NA","17","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","17","0","0","0","0","0","17","17","0","29.040525044840393","Mon Jun 24 16:29:50 2024","The main experiment item","False","05 Milestone_FullExperiment_V7.osexp","C:\Users\yarbus\Desktop\Team_Dog\Milestone5_Final","C:\Users\yarbus\AppData\Local\Temp\tmpwlg83d_n.opensesame_pool\stimuli.csv","stimuli.csv","False","mono","False","18","no","white","no","yes","1080","23","legacy","17","17","C:/Users/yarbus/Desktop/Team_Dog/Milestone5_Final/Datenerhebung/Enno.csv","legacy","Melodramatic Milgram","4.0.13","NA","NA","0","space","NA","17703.0","NA","17703","space","2","legacy","1024","2","48000","-16","experiment","NA","016.png","009.png","0","even","4120930.0","NA","3918416","4127452","4122432","NA","4127446","4120930","NA","4122432","NA","NA","4122446","NA","4127556","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4120491","3992150","3936161","3989386","NA","3918450","4120493","4127552","3918458","Left-Bias-Elimination","0","0","0","1920","277","-277","160","-160"
"undefined","undefined","undefined","undefined","#3d3846","legacy","True","legacy","legacy","undefined","undefined","0","0","18","18","NA","18","18","NA","18","NA","NA","18","NA","18","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","18","0","0","0","0","0","18","18","0","24.040888529336847","Mon Jun 24 16:29:50 2024","The main experiment item","False","05 Milestone_FullExperiment_V7.osexp","C:\Users\yarbus\Desktop\Team_Dog\Milestone5_Final","C:\Users\yarbus\AppData\Local\Temp\tmpwlg83d_n.opensesame_pool\stimuli.csv","stimuli.csv","False","mono","False","18","no","white","no","yes","1080","23","legacy","18","18","C:/Users/yarbus/Desktop/Team_Dog/Milestone5_Final/Datenerhebung/Enno.csv","legacy","Melodramatic Milgram","4.0.13","NA","NA","0","space","NA","17703.0","NA","17703","space","2","legacy","1024","2","48000","-16","experiment","NA","013.png","000.png","0","even","4128112.0","NA","3918416","4134668","4129646","NA","4134659","4128112","NA","4129646","NA","NA","4129659","NA","4134772","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4127648","3992150","3936161","3989386","NA","3918450","4127649","4134768","3918458","Left-Bias-Elimination","0","0","0","1920","320","-320","0","0"
"undefined","undefined","undefined","undefined","#3d3846","legacy","True","legacy","legacy","undefined","undefined","0","0","19","19","NA","19","19","NA","19","NA","NA","19","NA","19","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","19","0","0","0","0","0","19","19","0","27.156045099388056","Mon Jun 24 16:29:50 2024","The main experiment item","False","05 Milestone_FullExperiment_V7.osexp","C:\Users\yarbus\Desktop\Team_Dog\Milestone5_Final","C:\Users\yarbus\AppData\Local\Temp\tmpwlg83d_n.opensesame_pool\stimuli.csv","stimuli.csv","False","mono","False","18","no","white","no","yes","1080","23","legacy","19","19","C:/Users/yarbus/Desktop/Team_Dog/Milestone5_Final/Datenerhebung/Enno.csv","legacy","Melodramatic Milgram","4.0.13","NA","NA","0","space","NA","17703.0","NA","17703","space","2","legacy","1024","2","48000","-16","experiment","NA","018.png","012.png","0","even","4135291.0","NA","3918416","4141813","4136796","NA","4141806","4135291","NA","4136796","NA","NA","4136806","NA","4141918","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4134855","3992150","3936161","3989386","NA","3918450","4134857","4141913","3918458","Left-Bias-Elimination","0","0","0","1920","-277","277","160","-160"
"undefined","undefined","undefined","undefined","#3d3846","legacy","True","legacy","legacy","undefined","undefined","0","0","20","20","NA","20","20","NA","20","NA","NA","20","NA","20","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","20","0","0","0","0","0","20","20","0","24.325092496432465","Mon Jun 24 16:29:50 2024","The main experiment item","False","05 Milestone_FullExperiment_V7.osexp","C:\Users\yarbus\Desktop\Team_Dog\Milestone5_Final","C:\Users\yarbus\AppData\Local\Temp\tmpwlg83d_n.opensesame_pool\stimuli.csv","stimuli.csv","False","mono","False","18","no","white","no","yes","1080","23","legacy","20","20","C:/Users/yarbus/Desktop/Team_Dog/Milestone5_Final/Datenerhebung/Enno.csv","legacy","Melodramatic Milgram","4.0.13","NA","NA","0","space","NA","17703.0","NA","17703","space","2","legacy","1024","2","48000","-16","experiment","NA","009.png","017.png","0","even","4142454.0","NA","3918416","4148976","4143957","NA","4148968","4142454","NA","4143957","NA","NA","4143968","NA","4149080","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4142006","3992150","3936161","3989386","NA","3918450","4142009","4149076","3918458","Left-Bias-Elimination","0","0","0","1920","0","0","-320","320"
"undefined","undefined","undefined","undefined","#3d3846","legacy","True","legacy","legacy","undefined","undefined","0","0","21","21","NA","21","21","NA","21","NA","NA","21","NA","21","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","21","0","0","0","0","0","21","21","0","20.370748157100213","Mon Jun 24 16:29:50 2024","The main experiment item","False","05 Milestone_FullExperiment_V7.osexp","C:\Users\yarbus\Desktop\Team_Dog\Milestone5_Final","C:\Users\yarbus\AppData\Local\Temp\tmpwlg83d_n.opensesame_pool\stimuli.csv","stimuli.csv","False","mono","False","18","no","white","no","yes","1080","23","legacy","21","21","C:/Users/yarbus/Desktop/Team_Dog/Milestone5_Final/Datenerhebung/Enno.csv","legacy","Melodramatic Milgram","4.0.13","NA","NA","0","space","NA","17703.0","NA","17703","space","2","legacy","1024","2","48000","-16","experiment","NA","012.png","002.png","0","even","4149617.0","NA","3918416","4156138","4151119","NA","4156127","4149617","NA","4151119","NA","NA","4151127","NA","4156243","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4149167","3992150","3936161","3989386","NA","3918450","4149169","4156239","3918458","Left-Bias-Elimination","0","0","0","1920","160","-160","277","-277"
"undefined","undefined","undefined","undefined","#3d3846","legacy","True","legacy","legacy","undefined","undefined","0","0","22","22","NA","22","22","NA","22","NA","NA","22","NA","22","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","22","0","0","0","0","0","22","22","0","24.64620659493052","Mon Jun 24 16:29:50 2024","The main experiment item","False","05 Milestone_FullExperiment_V7.osexp","C:\Users\yarbus\Desktop\Team_Dog\Milestone5_Final","C:\Users\yarbus\AppData\Local\Temp\tmpwlg83d_n.opensesame_pool\stimuli.csv","stimuli.csv","False","mono","False","18","no","white","no","yes","1080","23","legacy","22","22","C:/Users/yarbus/Desktop/Team_Dog/Milestone5_Final/Datenerhebung/Enno.csv","legacy","Melodramatic Milgram","4.0.13","NA","NA","0","space","NA","17703.0","NA","17703","space","2","legacy","1024","2","48000","-16","experiment","NA","012.png","002.png","0","even","4156736.0","NA","3918416","4163255","4158238","NA","4163247","4156736","NA","4158239","NA","NA","4158247","NA","4163359","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4156325","3992150","3936161","3989386","NA","3918450","4156326","4163355","3918458","Left-Bias-Elimination","0","0","0","1920","-160","160","277","-277"
"undefined","undefined","undefined","undefined","#3d3846","legacy","True","legacy","legacy","undefined","undefined","0","0","23","23","NA","23","23","NA","23","NA","NA","23","NA","23","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","23","0","0","0","0","0","23","23","0","16.16257655202278","Mon Jun 24 16:29:50 2024","The main experiment item","False","05 Milestone_FullExperiment_V7.osexp","C:\Users\yarbus\Desktop\Team_Dog\Milestone5_Final","C:\Users\yarbus\AppData\Local\Temp\tmpwlg83d_n.opensesame_pool\stimuli.csv","stimuli.csv","False","mono","False","18","no","white","no","yes","1080","23","legacy","23","23","C:/Users/yarbus/Desktop/Team_Dog/Milestone5_Final/Datenerhebung/Enno.csv","legacy","Melodramatic Milgram","4.0.13","NA","NA","0","space","NA","17703.0","NA","17703","space","2","legacy","1024","2","48000","-16","experiment","NA","009.png","017.png","0","even","4163863.0","NA","3918416","4170380","4165366","NA","4170374","4163863","NA","4165366","NA","NA","4165374","NA","4170486","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4163451","3992150","3936161","3989386","NA","3918450","4163455","4170481","3918458","Left-Bias-Elimination","0","0","0","1920","320","-320","0","0"
"undefined","undefined","undefined","undefined","#3d3846","legacy","True","legacy","legacy","undefined","undefined","0","0","24","24","NA","24","24","NA","24","NA","NA","24","NA","24","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","24","0","0","0","0","0","24","24","0","25.52633594388357","Mon Jun 24 16:29:50 2024","The main experiment item","False","05 Milestone_FullExperiment_V7.osexp","C:\Users\yarbus\Desktop\Team_Dog\Milestone5_Final","C:\Users\yarbus\AppData\Local\Temp\tmpwlg83d_n.opensesame_pool\stimuli.csv","stimuli.csv","False","mono","False","18","no","white","no","yes","1080","23","legacy","24","24","C:/Users/yarbus/Desktop/Team_Dog/Milestone5_Final/Datenerhebung/Enno.csv","legacy","Melodramatic Milgram","4.0.13","NA","NA","0","space","NA","17703.0","NA","17703","space","2","legacy","1024","2","48000","-16","experiment","NA","005.png","016.png","0","even","4171005.0","NA","3918416","4177521","4172507","NA","4177515","4171005","NA","4172508","NA","NA","4172515","NA","4177626","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4170594","3992150","3936161","3989386","NA","3918450","4170596","4177621","3918458","Left-Bias-Elimination","0","0","0","1920","-320","320","0","0"
"undefined","undefined","undefined","undefined","#3d3846","legacy","True","legacy","legacy","undefined","undefined","0","0","25","25","NA","25","25","NA","25","NA","NA","25","NA","25","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","25","0","0","0","0","0","25","25","0","28.28250937947334","Mon Jun 24 16:29:50 2024","The main experiment item","False","05 Milestone_FullExperiment_V7.osexp","C:\Users\yarbus\Desktop\Team_Dog\Milestone5_Final","C:\Users\yarbus\AppData\Local\Temp\tmpwlg83d_n.opensesame_pool\stimuli.csv","stimuli.csv","False","mono","False","18","no","white","no","yes","1080","23","legacy","25","25","C:/Users/yarbus/Desktop/Team_Dog/Milestone5_Final/Datenerhebung/Enno.csv","legacy","Melodramatic Milgram","4.0.13","NA","NA","0","space","NA","17703.0","NA","17703","space","2","legacy","1024","2","48000","-16","experiment","NA","000.png","008.png","0","even","4178129.0","NA","3918416","4184812","4179778","NA","4184803","4178129","NA","4179779","NA","NA","4179801","NA","4184916","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4177718","3992150","3936161","3989386","NA","3918450","4177719","4184912","3918458","Left-Bias-Elimination","0","0","0","1920","160","-160","-277","277"
"undefined","undefined","undefined","undefined","#3d3846","legacy","True","legacy","legacy","undefined","undefined","0","0","26","26","NA","26","26","NA","26","NA","NA","26","NA","26","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","26","0","0","0","0","0","26","26","0","28.25451944309086","Mon Jun 24 16:29:50 2024","The main experiment item","False","05 Milestone_FullExperiment_V7.osexp","C:\Users\yarbus\Desktop\Team_Dog\Milestone5_Final","C:\Users\yarbus\AppData\Local\Temp\tmpwlg83d_n.opensesame_pool\stimuli.csv","stimuli.csv","False","mono","False","18","no","white","no","yes","1080","23","legacy","26","26","C:/Users/yarbus/Desktop/Team_Dog/Milestone5_Final/Datenerhebung/Enno.csv","legacy","Melodramatic Milgram","4.0.13","NA","NA","0","space","NA","17703.0","NA","17703","space","2","legacy","1024","2","48000","-16","experiment","NA","007.png","010.png","0","even","4185410.0","NA","3918416","4192080","4187060","NA","4192074","4185410","NA","4187060","NA","NA","4187073","NA","4192185","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4185000","3992150","3936161","3989386","NA","3918450","4185001","4192180","3918458","Left-Bias-Elimination","0","0","0","1920","-160","160","-277","277"
"undefined","undefined","undefined","undefined","#3d3846","legacy","True","legacy","legacy","undefined","undefined","0","0","27","27","NA","27","27","NA","27","NA","NA","27","NA","27","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","27","0","0","0","0","0","27","27","0","22.64645217247062","Mon Jun 24 16:29:50 2024","The main experiment item","False","05 Milestone_FullExperiment_V7.osexp","C:\Users\yarbus\Desktop\Team_Dog\Milestone5_Final","C:\Users\yarbus\AppData\Local\Temp\tmpwlg83d_n.opensesame_pool\stimuli.csv","stimuli.csv","False","mono","False","18","no","white","no","yes","1080","23","legacy","27","27","C:/Users/yarbus/Desktop/Team_Dog/Milestone5_Final/Datenerhebung/Enno.csv","legacy","Melodramatic Milgram","4.0.13","NA","NA","0","space","NA","17703.0","NA","17703","space","2","legacy","1024","2","48000","-16","experiment","NA","001.png","001.png","0","even","4192670.0","NA","3918416","4199190","4194172","NA","4199180","4192670","NA","4194172","NA","NA","4194180","NA","4199294","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4192260","3992150","3936161","3989386","NA","3918450","4192262","4199290","3918458","Left-Bias-Elimination","0","0","0","1920","0","0","320","-320"
"undefined","undefined","undefined","undefined","#3d3846","legacy","True","legacy","legacy","undefined","undefined","0","0","28","28","NA","28","28","NA","28","NA","NA","28","NA","28","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","28","0","0","0","0","0","28","28","0","11.362917097295039","Mon Jun 24 16:29:50 2024","The main experiment item","False","05 Milestone_FullExperiment_V7.osexp","C:\Users\yarbus\Desktop\Team_Dog\Milestone5_Final","C:\Users\yarbus\AppData\Local\Temp\tmpwlg83d_n.opensesame_pool\stimuli.csv","stimuli.csv","False","mono","False","18","no","white","no","yes","1080","23","legacy","28","28","C:/Users/yarbus/Desktop/Team_Dog/Milestone5_Final/Datenerhebung/Enno.csv","legacy","Melodramatic Milgram","4.0.13","NA","NA","0","space","NA","17703.0","NA","17703","space","2","legacy","1024","2","48000","-16","experiment","NA","021.png","003.png","0","even","4199796.0","NA","3918416","4206459","4201441","NA","4206449","4199796","NA","4201441","NA","NA","4201449","NA","4206563","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4199384","3992150","3936161","3989386","NA","3918450","4199387","4206559","3918458","Left-Bias-Elimination","0","0","0","1920","277","-277","-160","160"
"undefined","undefined","undefined","undefined","#3d3846","legacy","True","legacy","legacy","undefined","undefined","0","0","29","29","NA","29","29","NA","29","NA","NA","29","NA","29","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","29","0","0","0","0","0","29","29","0","3.791283729820236","Mon Jun 24 16:29:50 2024","The main experiment item","False","05 Milestone_FullExperiment_V7.osexp","C:\Users\yarbus\Desktop\Team_Dog\Milestone5_Final","C:\Users\yarbus\AppData\Local\Temp\tmpwlg83d_n.opensesame_pool\stimuli.csv","stimuli.csv","False","mono","False","18","no","white","no","yes","1080","23","legacy","29","29","C:/Users/yarbus/Desktop/Team_Dog/Milestone5_Final/Datenerhebung/Enno.csv","legacy","Melodramatic Milgram","4.0.13","NA","NA","0","space","NA","17703.0","NA","17703","space","2","legacy","1024","2","48000","-16","experiment","NA","019.png","021.png","0","even","4207065.0","NA","3918416","4213601","4208586","NA","4213594","4207065","NA","4208586","NA","NA","4208594","NA","4213705","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4206654","3992150","3936161","3989386","NA","3918450","4206655","4213701","3918458","Left-Bias-Elimination","0","0","0","1920","-320","320","0","0"
"undefined","undefined","undefined","undefined","#3d3846","legacy","True","legacy","legacy","undefined","undefined","0","0","30","30","NA","30","30","NA","30","NA","NA","30","NA","30","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","30","0","0","0","0","0","30","30","0","29.426006946237177","Mon Jun 24 16:29:50 2024","The main experiment item","False","05 Milestone_FullExperiment_V7.osexp","C:\Users\yarbus\Desktop\Team_Dog\Milestone5_Final","C:\Users\yarbus\AppData\Local\Temp\tmpwlg83d_n.opensesame_pool\stimuli.csv","stimuli.csv","False","mono","False","18","no","white","no","yes","1080","23","legacy","30","30","C:/Users/yarbus/Desktop/Team_Dog/Milestone5_Final/Datenerhebung/Enno.csv","legacy","Melodramatic Milgram","4.0.13","NA","NA","0","space","NA","17703.0","NA","17703","space","2","legacy","1024","2","48000","-16","experiment","NA","014.png","013.png","0","even","4214202.0","NA","3918416","4220761","4215747","NA","4220755","4214202","NA","4215747","NA","NA","4215755","NA","4220866","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4213790","3992150","3936161","3989386","NA","3918450","4213791","4220862","3918458","Left-Bias-Elimination","0","0","0","1920","-277","277","-160","160"
